ranking,isIp,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label,dots,question,&,/,=,underscore,valid
10000000,0,0,121,0,0,0,20,1,1,2,0,1,4,2,1,0
4537,0,10956,38,0,0,0,12,1,0,1,0,0,2,0,0,1
4,0,10228,33,0,0,0,16,2,0,2,0,0,3,0,0,1
106001,0,0,40,0,0,0,14,2,0,3,0,0,2,0,1,0
10000000,0,0,90,0,0,1,36,6,1,6,1,1,5,2,2,0
10000000,0,2922,156,0,0,0,17,1,1,2,1,1,3,2,1,1
10000000,0,0,120,0,0,0,11,2,1,6,2,1,5,2,0,0
10000000,0,3288,85,0,0,0,9,1,1,5,2,1,8,2,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
23191,0,0,48,0,0,0,20,3,0,3,0,0,4,0,0,0
10000000,0,7670,33,0,0,0,14,2,0,3,0,0,2,0,0,1
348749,0,0,27,0,0,0,11,2,0,2,0,0,3,0,0,0
10000000,0,366,93,0,0,0,15,2,1,7,2,1,8,2,0,1
10000000,0,730,245,0,0,0,15,1,1,2,1,1,6,2,1,1
314702,0,6939,30,0,0,0,18,2,0,2,0,0,2,0,0,1
23343,0,8034,32,0,0,0,13,1,0,1,0,0,3,0,0,1
10000000,0,0,24,0,0,0,17,2,1,2,0,0,2,0,0,0
10000000,0,3653,189,0,0,0,14,1,1,9,1,0,10,3,0,1
10000000,0,0,210,0,0,0,18,1,1,2,1,1,5,2,1,0
9550,0,10592,50,0,0,0,17,2,0,3,0,0,5,0,1,1
10000000,0,3653,53,0,0,0,14,1,1,3,0,0,5,0,1,1
10000000,0,0,17,0,0,0,16,2,1,2,0,0,1,0,0,0
10000000,0,0,223,0,0,0,23,1,1,6,1,4,5,6,0,0
55,0,0,42,0,0,0,14,3,0,4,0,0,4,0,0,0
10000000,0,8034,60,0,0,1,20,2,0,3,0,0,5,0,0,1
313605,0,0,45,0,0,1,13,2,0,2,0,0,5,0,2,0
10000000,0,2192,208,0,0,0,15,1,1,3,1,1,4,1,1,1
910603,0,9861,31,0,0,0,15,2,0,3,0,0,1,0,0,1
10000000,0,0,84,0,0,1,39,5,1,7,1,1,5,2,2,0
10000000,0,9129,23,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,90,0,0,1,36,6,1,6,1,1,5,2,2,0
47310,0,8400,29,0,0,0,16,1,0,1,0,0,3,0,0,1
10000000,0,0,43,0,0,0,14,1,1,4,0,0,2,0,0,0
13082,0,0,32,0,0,0,20,3,0,3,0,0,3,0,0,0
10000000,0,6575,45,0,0,0,28,2,0,3,0,0,1,0,0,1
10000000,0,4018,17,0,0,0,9,1,1,1,0,0,2,0,0,1
10000000,0,366,65,0,0,0,24,2,1,3,0,0,4,0,0,1
10000000,0,731,100,0,0,0,17,3,1,6,2,2,4,3,0,1
10000000,0,8035,27,0,0,0,17,2,0,3,0,0,1,0,0,1
10000000,0,0,33,0,0,0,17,1,1,2,0,0,2,0,0,0
10000000,0,731,118,0,0,0,11,1,1,6,2,1,5,2,0,1
107953,0,4018,26,0,0,0,25,2,1,2,0,0,1,0,0,1
10087,0,8401,40,0,0,0,14,2,0,3,1,0,1,1,0,1
10000000,0,366,102,0,0,0,26,1,1,5,0,0,4,0,3,1
70140,0,0,22,0,0,0,14,2,0,2,0,0,1,0,0,0
10000000,0,0,198,0,0,1,185,12,1,13,0,0,1,0,0,0
10000000,0,0,141,0,0,0,16,1,1,1,0,0,6,0,1,0
265787,0,0,45,0,0,0,19,2,0,2,0,0,4,0,1,0
10000000,0,0,104,0,0,0,32,2,1,2,1,0,1,1,0,0
10000000,0,0,62,0,0,0,29,2,1,3,0,0,2,0,0,0
550399,0,731,51,0,0,0,26,2,0,3,1,0,2,1,0,1
38580,0,4383,107,0,0,1,31,3,1,9,1,0,4,2,0,1
8792,0,0,31,0,0,0,20,3,0,4,0,0,1,0,0,0
10000000,0,2556,27,0,0,0,20,1,1,1,0,0,1,0,0,1
483,0,10226,20,0,0,0,10,2,0,2,0,0,3,0,0,1
2547,0,8035,42,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,9862,15,0,0,0,10,2,0,2,0,0,2,0,0,1
10000000,0,0,76,0,0,0,27,1,1,1,0,0,3,1,0,0
10000000,0,0,34,0,0,0,16,2,1,3,0,0,2,0,0,0
10000000,0,2192,30,0,0,0,19,1,1,1,0,0,3,0,0,1
8419,0,9495,34,0,0,0,15,2,0,2,1,0,1,1,0,1
10000000,0,366,89,0,0,0,15,2,1,6,2,1,8,2,0,1
10000000,0,8766,41,0,0,0,19,3,1,4,0,0,3,0,0,1
16422,0,0,30,0,0,0,17,2,0,3,0,0,2,0,0,0
29319,0,3653,43,0,0,0,31,2,1,3,0,0,1,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
133305,0,5844,18,0,0,0,17,2,1,2,0,0,1,0,0,1
129447,0,0,67,0,0,0,17,2,0,3,1,0,1,1,0,0
10000000,0,0,69,0,0,1,50,2,0,3,0,0,1,0,1,0
10000000,0,0,180,0,0,0,139,12,1,12,0,0,3,0,0,0
1267,0,9496,27,0,0,0,18,2,0,2,0,0,2,0,0,1
358,0,13148,108,0,0,0,23,3,0,5,1,5,2,6,1,1
576,0,12419,53,0,0,0,11,2,0,2,0,0,5,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,147,0,0,1,113,10,1,10,0,0,2,0,0,0
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,5,1
10000000,0,10591,22,0,0,0,11,2,0,3,0,0,1,0,0,1
10000000,0,731,55,0,0,0,21,2,1,4,1,0,5,1,0,1
10000000,0,0,55,0,0,1,23,1,1,2,0,0,3,0,0,0
10000000,0,0,25,0,0,0,24,2,1,2,0,0,1,0,0,0
51908,0,4749,22,0,0,0,21,2,1,2,0,0,1,0,0,1
2514,0,0,40,0,0,0,16,3,0,4,0,0,3,0,0,0
214723,0,8400,39,0,0,0,20,2,0,3,0,0,2,0,0,1
10000000,0,0,51,0,0,0,20,1,1,1,0,0,4,0,0,0
10000000,0,0,67,0,0,0,33,5,1,6,2,0,2,1,1,0
10000000,0,8401,31,0,0,0,19,2,0,2,0,0,2,0,0,1
26570,0,0,25,0,0,0,18,3,0,3,0,0,2,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
181,0,0,51,0,0,0,18,3,0,4,0,0,5,0,0,0
52477,0,0,71,0,0,0,29,2,1,3,1,3,1,4,0,0
362028,0,4018,78,0,0,1,31,2,1,4,0,0,5,0,0,1
6,0,8035,42,0,0,0,16,2,0,2,0,0,2,0,1,1
10000000,0,0,24,0,0,0,14,3,0,3,0,0,2,0,0,0
10000000,0,0,80,1,0,0,28,3,1,6,1,0,2,0,0,0
79,0,8400,31,0,0,0,20,2,0,3,0,0,1,0,0,1
10000000,0,1827,67,0,0,0,18,2,1,3,0,0,6,0,0,1
10000000,0,0,82,0,0,1,39,5,1,7,1,1,5,2,2,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
110229,0,0,17,0,0,0,9,2,0,2,0,0,2,0,0,0
10000000,0,2557,34,0,0,0,17,1,1,2,0,0,2,0,0,1
10000000,0,4383,55,0,0,0,18,3,1,3,0,0,6,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
29,0,10959,33,0,0,0,21,2,0,2,1,0,1,1,0,1
10000000,0,0,42,0,0,1,30,2,0,3,0,0,1,0,0,0
10000000,0,0,69,0,0,0,20,1,1,1,0,0,4,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
5956,0,0,21,0,0,0,15,3,0,3,0,0,1,0,0,0
10000000,0,0,47,0,0,0,18,1,1,2,1,0,2,1,1,0
4,0,10228,38,0,0,0,16,2,0,2,0,0,3,0,0,1
168,0,7670,35,0,0,0,24,2,0,3,0,0,1,0,0,1
278862,0,8035,46,0,0,0,19,2,0,2,0,0,3,0,1,1
10000000,0,0,188,0,0,0,13,2,1,9,1,9,4,10,3,0
10000000,0,0,223,0,0,1,16,1,1,6,1,1,4,2,1,0
6,0,8035,29,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,0,197,0,0,1,26,2,1,3,1,2,3,3,4,0
550,0,0,32,0,0,1,23,4,0,4,0,0,2,0,0,0
63602,0,0,20,0,0,0,14,2,0,2,0,0,2,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,122,0,0,1,26,5,1,7,1,3,5,4,0,0
996,0,8036,31,0,0,0,12,2,0,2,0,0,3,0,0,1
10000000,0,0,78,0,0,0,22,2,1,4,0,0,4,0,0,0
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,5,1
10000000,0,0,47,0,0,0,13,1,1,4,1,0,3,1,0,0
10000000,0,0,84,0,0,1,39,5,1,7,1,1,5,2,2,0
10000000,0,0,32,0,0,0,12,2,1,3,0,0,3,0,0,0
10000000,0,0,41,0,0,0,21,2,1,2,0,0,4,0,0,0
10000000,0,0,55,0,0,0,24,2,1,3,0,0,2,0,0,0
10000000,0,0,237,0,0,0,16,1,1,2,1,1,6,1,1,0
19390,0,0,22,0,0,0,12,2,0,3,0,0,1,0,0,0
10000000,0,4018,95,0,0,0,9,1,1,5,2,1,10,2,0,1
6,0,8035,49,0,0,0,16,2,0,2,0,0,2,0,2,1
10000000,0,4383,78,0,0,0,10,1,1,5,1,0,3,1,1,1
801,0,10591,50,0,0,0,13,2,0,2,0,0,6,0,0,1
10000000,0,366,85,0,0,0,12,2,1,6,2,1,8,2,0,1
10000000,0,0,88,0,0,0,20,3,1,7,1,0,3,1,1,0
10000000,0,4748,58,0,0,0,28,1,1,2,0,0,2,0,1,1
10000000,0,0,167,0,0,0,10,1,1,2,1,1,3,2,2,0
10000000,0,2953,29,0,0,0,9,1,1,2,0,0,2,0,0,1
1303,0,0,33,0,0,0,14,3,0,3,0,0,3,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,8765,32,0,0,0,21,2,0,3,0,0,1,0,0,1
329452,0,0,56,0,0,0,18,3,0,4,0,0,3,0,0,0
10000000,0,0,24,0,0,1,17,1,1,1,0,0,2,0,0,0
10000000,0,6940,28,0,0,1,19,1,0,2,0,0,1,0,0,1
10000000,0,4748,56,0,0,0,28,1,1,3,0,0,2,0,0,1
10000000,0,0,82,0,0,1,39,5,1,7,1,1,5,2,2,0
410442,0,10340,41,0,0,0,17,2,0,2,0,0,3,0,1,1
10000000,0,0,138,0,0,1,100,12,1,12,0,0,4,0,1,0
6633,0,5844,27,0,0,0,13,1,0,1,0,0,1,0,0,1
10000000,0,0,20,0,0,1,19,2,1,2,0,0,1,0,0,0
10000000,0,0,165,0,0,1,83,8,1,10,0,0,4,0,0,0
10000000,0,8036,30,0,0,0,17,2,0,3,0,0,1,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,2556,60,0,0,0,12,1,1,2,0,0,5,0,0,1
28195,0,0,51,0,0,0,21,4,0,5,0,0,3,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,76,0,0,0,27,1,1,1,0,0,3,1,0,0
10000000,0,0,76,0,0,0,27,1,1,1,0,0,3,1,0,0
10000000,0,0,50,0,0,0,19,2,1,5,0,0,3,0,0,0
1267,0,9496,40,0,0,0,22,2,0,3,0,0,1,0,1,1
10000000,0,0,164,0,0,0,18,1,1,2,1,1,4,2,1,0
178270,0,9131,43,0,0,1,17,2,0,3,0,0,5,0,0,1
10000000,0,3653,41,0,0,0,15,1,1,2,0,0,3,0,0,1
10000000,0,0,106,0,0,0,33,6,1,8,1,1,5,2,1,0
10000000,0,0,183,0,0,1,182,13,1,13,0,0,1,0,0,0
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
91578,0,11321,43,0,0,0,11,2,0,3,0,0,6,0,0,1
10000000,0,0,218,0,0,1,107,7,1,7,0,1,6,1,1,0
10000000,0,0,85,0,0,0,15,1,1,3,0,0,6,0,1,0
10000000,0,0,240,0,0,0,15,1,1,7,1,1,4,2,1,0
10000000,0,0,23,0,0,0,13,2,0,2,0,0,1,0,0,0
1471,0,0,28,0,0,0,16,2,0,2,0,0,1,0,0,0
10000000,0,0,31,0,0,0,12,2,1,3,0,0,2,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,1461,206,0,0,0,172,13,1,13,0,0,2,0,0,1
183,0,8400,41,0,0,0,16,2,1,3,0,0,3,0,0,1
10000000,0,0,42,0,0,0,14,2,1,4,0,0,4,0,0,0
25715,0,4749,71,0,0,0,14,2,1,6,0,0,2,0,0,1
10000000,0,365,42,0,0,0,16,1,1,1,0,0,3,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,6574,72,1,0,0,19,1,1,3,4,0,1,0,0,1
10000000,0,0,21,0,0,0,11,2,0,2,0,0,2,0,0,0
10000000,0,731,59,0,0,0,18,2,1,4,1,0,5,1,0,1
10000000,0,5844,68,0,0,0,15,2,1,4,0,0,3,0,0,1
75,0,12052,59,0,0,0,11,2,0,4,0,0,6,0,0,1
10000000,0,1827,21,0,0,0,13,2,1,2,0,0,2,0,0,1
10000000,0,6940,24,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,0,32,0,0,0,17,1,1,2,0,0,2,0,0,0
10000000,0,1096,29,0,0,0,19,2,1,2,0,0,3,0,0,1
1,0,11322,79,0,0,0,15,2,1,2,1,0,2,1,0,1
10000000,0,0,46,0,0,0,16,1,1,1,0,0,5,0,0,0
10000000,0,0,122,0,0,0,24,2,0,4,1,4,2,5,0,0
10000000,0,8035,40,0,0,0,13,1,0,1,0,0,3,0,0,1
1267,0,9496,46,0,0,0,18,2,0,3,0,0,3,0,0,1
10000000,0,0,123,0,0,1,35,6,1,8,1,3,6,4,0,0
10000000,0,0,81,0,0,0,20,2,1,3,0,0,6,0,0,0
10000000,0,7670,33,0,0,0,17,2,0,3,0,0,1,0,0,1
1206,0,9497,65,0,0,0,14,2,0,4,1,0,8,1,0,1
10000000,0,0,103,0,0,0,30,5,1,7,1,1,5,2,1,0
378009,0,6575,46,0,0,0,32,2,0,3,0,0,1,0,0,1
6,0,8035,51,0,0,0,16,2,0,2,0,0,2,0,2,1
10000000,0,1461,68,0,0,0,23,2,1,6,0,0,2,0,2,1
10000000,0,0,68,0,0,1,21,1,1,3,0,0,2,0,0,0
10000000,0,0,72,0,0,0,10,1,1,5,2,0,8,1,0,0
1,0,11322,79,0,0,0,15,2,1,2,1,0,2,1,0,1
887559,0,8767,23,0,0,0,13,2,0,3,0,0,1,0,0,1
10000000,0,0,56,0,0,0,30,4,1,5,0,0,2,1,0,0
10000000,0,6939,36,0,0,1,21,2,0,3,0,0,2,0,0,1
10000000,0,5113,100,0,0,0,15,2,1,7,2,1,8,2,0,1
10000000,0,3287,32,0,0,0,19,2,0,3,0,0,1,0,0,1
5956,0,0,56,0,0,0,14,3,0,4,0,0,7,0,0,0
6,0,8035,55,0,0,0,16,2,0,2,0,0,2,0,2,1
10000000,0,11321,29,0,0,0,14,2,0,3,0,0,1,0,0,1
178270,0,9131,39,0,0,1,16,2,0,3,0,0,4,0,0,1
10000000,0,0,44,0,0,0,22,2,1,3,0,0,3,0,0,0
10000000,0,8930,89,0,0,1,35,5,1,6,0,0,5,3,0,1
4196,0,9133,43,0,0,0,16,1,0,2,0,0,2,0,2,1
10000000,0,3288,35,0,0,0,17,1,1,1,0,0,3,0,0,1
10000000,0,8400,36,0,0,0,19,2,0,3,0,0,2,0,0,1
10000000,0,0,94,0,0,1,31,2,1,5,0,0,19,0,0,0
10000000,0,6575,26,0,0,0,10,1,1,2,0,0,2,0,0,1
18797,0,0,23,0,0,0,11,2,0,2,0,0,2,0,0,0
10000000,0,0,293,0,0,1,40,4,1,5,1,1,8,4,2,0
10000000,0,0,71,0,0,0,32,2,1,3,0,0,3,0,0,0
10000000,0,0,128,0,0,0,64,10,1,12,0,2,2,4,0,0
10000000,0,0,29,0,0,1,14,1,1,1,0,0,3,0,0,0
10000000,0,0,108,0,0,0,24,4,1,6,1,1,3,2,0,0
10000000,0,4749,35,0,0,0,19,1,1,2,0,0,2,0,0,1
10000000,0,6575,103,0,0,0,16,3,1,6,2,2,4,3,0,1
10000000,0,6210,38,0,0,0,16,2,0,3,0,0,2,0,1,1
10000000,0,0,60,0,0,0,17,1,1,4,0,0,5,0,0,0
10000000,0,3288,77,0,0,0,24,3,1,7,0,0,3,0,0,1
10000000,0,8767,33,0,0,0,20,2,0,3,0,0,1,0,0,1
2296,0,0,28,0,0,0,21,3,0,3,0,0,1,0,0,0
36296,0,0,42,0,0,0,11,2,0,3,0,0,3,0,0,0
10000000,0,366,90,0,0,0,11,1,1,5,2,1,7,2,0,1
14969,0,9133,25,0,0,0,14,2,0,2,0,0,2,0,0,1
692788,0,0,27,0,0,0,17,2,0,2,0,0,2,0,0,0
3054,0,3653,85,0,0,0,14,2,1,6,1,0,6,1,1,1
10000000,0,0,189,0,0,0,18,2,1,3,1,2,3,3,4,0
10000000,0,7670,33,0,0,0,18,2,0,2,0,0,2,0,0,1
8879,0,8767,40,0,0,0,21,2,0,3,0,0,1,0,0,1
10000000,0,9132,44,0,0,0,16,2,0,3,0,0,2,0,0,1
10000000,0,6575,69,0,0,0,17,2,0,3,0,0,2,0,6,1
10000000,0,2922,35,0,0,0,17,1,1,2,0,0,2,0,0,1
10000000,0,0,149,0,0,0,128,6,1,7,0,0,2,0,0,0
753,0,9131,60,0,0,0,16,2,0,3,0,0,4,0,0,1
10000000,0,4749,59,0,0,0,9,1,1,4,1,0,5,1,0,1
10000000,0,6575,36,0,0,0,14,2,1,3,0,0,2,0,1,1
3976,0,0,73,0,0,0,21,3,0,3,0,0,5,0,4,0
10000000,0,1096,71,0,0,0,11,1,1,4,2,0,3,2,0,1
168,0,7670,32,0,0,0,15,1,0,1,0,0,2,0,0,1
10000000,0,5844,100,0,0,0,15,2,1,7,2,1,8,2,0,1
1267,0,9496,36,0,0,0,21,2,0,3,0,0,1,0,0,1
10000000,0,0,105,0,0,0,25,1,1,5,0,0,8,0,0,0
10000000,0,5114,95,0,1,0,15,2,1,2,0,0,6,0,0,1
10000000,0,4383,25,0,0,0,24,2,1,2,0,0,1,0,0,1
406598,0,4017,20,0,0,0,19,3,1,3,0,0,1,0,0,1
12992,0,0,51,0,0,1,27,4,0,5,0,0,3,0,0,0
10000000,0,0,44,0,0,0,10,1,1,1,0,0,2,0,0,0
10000000,0,1096,88,0,0,0,19,1,1,1,0,0,8,0,0,1
10000000,0,0,24,0,0,0,14,2,1,3,0,0,1,0,0,0
1,0,11322,100,0,0,0,15,2,1,4,1,0,4,1,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
357,0,9498,28,0,0,1,27,2,1,2,0,0,1,0,0,1
236871,0,0,72,0,0,0,14,2,1,2,0,0,6,0,0,0
169763,0,2922,123,0,0,1,29,2,1,5,1,1,3,2,0,1
1104,0,9496,27,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,0,116,0,0,0,93,12,1,12,0,0,3,0,0,0
10000000,0,1096,199,0,0,0,28,2,1,3,1,2,3,3,4,1
4839,0,0,24,0,0,0,11,2,0,2,0,0,2,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,65,0,0,0,12,1,1,5,0,0,5,0,1,0
10000000,0,0,35,0,0,1,19,1,1,2,0,0,2,0,0,0
10000000,0,8400,66,0,0,0,15,2,0,3,0,0,3,0,4,1
10000000,0,4383,31,0,0,1,20,2,0,3,0,0,1,0,0,1
5001,0,8035,37,0,0,0,16,2,0,3,0,0,2,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,22,0,0,0,13,1,1,2,0,0,1,0,0,0
580256,0,0,83,0,0,1,22,3,1,5,0,0,12,0,0,0
10000000,0,8401,40,0,0,0,22,2,0,2,0,0,3,0,0,1
43517,0,0,13,0,0,0,8,1,0,1,0,0,2,0,0,0
10000000,0,0,94,0,0,0,13,2,1,6,2,1,8,2,0,0
10000000,0,366,101,0,0,0,25,1,1,1,0,0,10,0,0,1
10000000,0,0,116,0,0,0,27,5,1,8,1,3,6,4,0,0
10000000,0,1461,96,0,0,0,12,1,1,3,1,0,5,0,0,1
10000000,0,5114,79,0,0,1,25,2,1,2,0,0,6,0,0,1
10000000,0,0,31,0,0,0,12,2,1,3,0,0,3,0,0,0
10000000,0,8035,67,0,0,0,20,2,1,6,0,0,3,0,0,1
647821,0,7305,28,0,0,0,17,2,0,3,0,0,1,0,0,1
29034,0,8399,18,0,0,0,13,2,0,2,0,0,1,0,0,1
1057,0,10959,47,0,0,0,13,2,0,3,0,0,3,0,0,1
10000000,0,730,19,0,0,0,15,2,1,2,0,0,2,0,0,1
3275,0,0,38,0,0,0,19,3,0,3,0,0,3,0,0,0
10000000,0,5479,45,0,0,1,26,2,1,2,0,0,3,0,0,1
1859,0,0,48,0,0,0,16,2,0,3,1,0,4,1,0,0
10000000,0,6940,27,0,0,0,14,1,0,1,0,0,3,0,0,1
10000000,0,0,30,0,0,0,19,3,0,4,0,0,1,0,0,0
520827,0,8407,76,0,0,0,14,2,1,5,2,1,5,1,1,1
753,0,9131,50,0,0,0,16,2,0,2,0,0,4,0,0,1
1,0,11322,79,0,0,0,15,2,1,2,1,0,2,1,0,1
2547,0,8035,43,0,0,0,17,2,0,3,0,0,3,0,0,1
10000000,0,8765,63,0,0,0,23,2,0,3,0,0,3,0,0,1
10000000,0,4749,42,0,0,0,28,2,1,3,0,0,2,0,0,1
10505,0,0,31,0,0,0,16,4,0,4,0,0,3,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,2557,146,0,0,1,112,14,1,14,0,0,2,0,0,1
10000000,0,5844,60,0,0,0,22,2,1,3,0,0,5,0,0,1
10000000,0,0,17,0,0,0,13,3,0,3,0,0,2,0,0,0
10000000,0,0,32,0,0,1,31,3,1,3,0,0,1,0,0,0
185738,0,11322,32,0,0,0,12,1,0,2,0,0,2,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,44,0,0,1,18,1,1,2,0,0,2,0,0,0
10000000,0,6575,38,0,0,0,11,1,1,2,0,0,4,0,0,1
18365,0,0,88,0,0,0,15,2,0,2,1,2,2,3,0,0
10000000,0,365,196,0,0,1,153,14,1,20,0,0,2,0,0,1
10000000,0,0,22,0,0,1,18,1,1,1,0,0,2,0,0,0
10000000,0,3653,103,0,0,0,14,2,1,7,2,1,8,2,0,1
19,0,9131,80,0,0,0,17,2,0,3,1,0,6,1,0,1
10000000,0,0,94,0,0,0,60,7,1,7,0,0,2,0,0,0
4,0,10228,50,0,0,0,22,3,0,3,0,0,3,0,0,1
10000000,0,0,132,0,0,0,19,1,1,1,0,0,8,2,1,0
10000000,0,2922,94,0,1,0,23,2,1,6,0,0,8,0,0,1
42856,0,0,24,0,0,0,13,2,0,2,0,0,2,0,0,0
6618,0,0,37,0,0,0,30,3,0,3,0,0,2,0,0,0
10000000,0,365,54,0,0,0,22,2,1,3,1,0,2,0,1,1
19390,0,12053,52,0,0,0,14,2,0,3,1,0,2,1,1,1
10000000,0,366,20,0,0,0,14,2,1,2,0,0,2,0,0,1
10000000,0,5113,148,0,0,0,23,1,1,1,0,0,6,0,1,1
10000000,0,366,49,0,0,0,18,1,1,2,0,0,3,0,1,1
56493,0,0,33,0,0,0,11,2,0,3,0,0,3,0,0,0
10000000,0,0,182,0,0,0,73,2,1,3,1,1,2,2,1,0
16864,0,8401,38,0,0,0,22,3,0,3,0,0,2,0,0,1
10000000,0,5114,29,0,0,0,16,2,0,3,0,0,1,0,0,1
10000000,0,4748,86,0,0,0,23,1,1,1,0,0,5,0,0,1
10000000,0,365,49,0,1,0,7,1,1,2,0,0,6,0,0,1
80786,0,8766,27,0,0,0,14,2,0,3,0,0,2,0,0,1
10000000,0,0,24,0,0,0,15,2,0,3,0,0,1,0,0,0
10000000,0,0,92,0,0,1,36,6,1,6,1,1,5,2,3,0
10000000,0,0,21,0,0,0,16,1,1,1,0,0,2,0,0,0
10000000,0,1461,182,0,0,0,18,1,1,7,0,0,2,0,0,1
10000000,0,6940,33,0,0,0,13,1,0,2,0,0,2,0,0,1
10000000,0,8400,27,0,0,0,15,2,0,3,0,0,1,0,1,1
55576,0,3653,36,0,0,0,23,2,1,3,0,0,1,0,0,1
180939,0,0,41,0,0,0,19,2,0,3,0,0,2,0,0,0
10000000,0,6575,21,0,0,0,8,1,0,2,0,0,1,0,0,1
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,3,1
10000000,0,8400,30,0,0,0,17,2,0,2,0,0,3,0,0,1
43244,0,0,28,0,0,1,18,3,0,3,0,0,2,0,0,0
10000000,0,0,54,0,1,0,11,1,1,2,0,0,5,0,1,0
10000000,0,0,154,0,0,1,83,8,1,9,0,0,3,0,0,0
5001,0,8035,44,0,0,0,16,2,0,3,0,0,2,0,0,1
23191,0,0,49,0,0,0,20,3,0,3,0,0,4,0,0,0
8419,0,9495,27,0,0,0,15,2,0,2,1,0,1,1,0,1
10000000,0,9495,46,0,0,0,21,2,0,3,0,0,2,0,0,1
10000000,0,4749,88,0,0,0,9,1,1,6,2,1,8,1,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,1827,37,0,0,0,22,2,0,3,0,0,2,0,0,1
10000000,0,0,166,0,0,1,117,8,1,8,0,0,4,0,0,0
168,0,7670,34,0,0,0,15,1,0,1,0,0,2,0,0,1
10000000,0,366,56,0,0,0,19,2,1,2,1,0,2,0,0,1
32424,0,8035,28,0,0,0,16,2,0,3,0,0,1,0,0,1
10000000,0,0,142,0,0,0,17,1,1,1,0,0,6,0,1,0
836190,0,0,42,0,0,0,17,3,1,3,0,0,4,0,0,0
145565,0,7305,77,0,0,0,14,2,0,3,0,0,7,0,0,1
266509,0,9860,19,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,7671,28,0,0,0,15,2,0,3,0,0,2,0,0,1
10000000,0,0,50,0,0,1,12,1,1,1,0,0,3,0,0,0
10000000,0,0,102,0,0,1,26,5,1,8,1,3,6,3,0,0
158730,0,3287,66,0,0,0,19,2,1,3,0,0,5,0,2,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,3653,37,0,0,0,28,2,1,3,0,0,1,0,0,1
10000000,0,8036,21,0,0,0,13,2,0,2,0,0,2,0,0,1
199501,0,9498,47,0,0,0,20,2,0,3,0,0,2,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,6210,47,0,0,0,25,2,0,3,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,1096,35,0,0,1,17,2,0,3,0,0,2,0,0,1
10000000,0,8765,28,0,0,0,13,2,0,3,0,0,1,0,0,1
10000000,0,0,29,0,0,0,10,1,1,1,1,0,2,2,0,0
10000000,0,0,106,0,0,0,12,1,1,2,1,0,2,1,0,0
10000000,0,0,136,0,0,0,18,3,1,8,0,0,12,0,0,0
10000000,0,0,126,0,0,1,92,6,1,6,0,0,2,0,0,0
2616,0,10227,56,0,0,0,15,2,0,3,0,0,5,0,1,1
10000000,0,0,33,0,0,0,20,2,1,2,0,0,3,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
